movie id,budget,original language,original title,popularity,release date,revenue,runtime,status,average voting,vote count,genre name,production companies name,production country,production country name,Continent,director_experience_level,is_good,profit,high budget,popularity category
10226,0,fr,Haute tension,4.952983,6/18/2003,0,91,Released,6.6,271,Horror,Alexandre Films,FR,France,Europe,low,FALSE,0,FALSE,Low
66942,2902660,en,Griff the Invisible,1.35088,8/19/2011,0,93,Released,6.1,34,Romance,Screen Australia,AU,Australia,Oceania,low,FALSE,-2902660,FALSE,Low
356483,0,en,Unnatural,0.687656,10/16/2015,0,89,Released,4.3,12,Thriller,August Heart Entertainment,US,United States of America,North America,low,FALSE,0,FALSE,Low
10476,8000000,en,Hustle & Flow,6.39503,7/22/2005,23563727,116,Released,6.9,99,Drama,MTV Films,US,United States of America,North America,low,FALSE,15563727,FALSE,Low
239,2883848,en,Some Like It Hot,39.30982,3/18/1959,25000000,122,Released,8,808,Comedy,The Mirisch Corporation,US,United States of America,North America,low,TRUE,22116152,FALSE,Medium
10281,2800000,en,Friday the 13th Part VII: The New Blood,9.070842,5/13/1988,19170001,88,Released,5.3,192,Horror,Paramount Pictures,US,United States of America,North America,low,FALSE,16370001,FALSE,Low
630,2777000,en,The Wizard of Oz,67.417542,8/15/1939,33754967,102,Released,7.4,1642,Adventure,Loew's Incorporated,US,United States of America,North America,low,TRUE,30977967,FALSE,High
3034,2800000,en,Young Frankenstein,36.444894,12/15/1974,86273333,106,Released,7.7,854,Comedy,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,TRUE,83473333,FALSE,Medium
13025,2000000,en,Diary of the Dead,15.351412,9/8/2007,5364858,95,Released,5.4,190,Horror,Artfire Films,US,United States of America,North America,medium,FALSE,3364858,FALSE,Low
21461,0,en,Lage Raho Munna Bhai,2.436019,1/1/2006,0,144,Released,7.6,44,Comedy,,IN,India,Asia,low,TRUE,0,FALSE,Low
55306,0,en,Ulee's Gold,0.93392,6/13/1997,0,112,Released,6.5,19,Drama,Clinica Estetico,US,United States of America,North America,low,FALSE,0,FALSE,Low
17264,2700000,en,The Black Stallion,11.35972,10/17/1979,37799643,118,Released,7,59,Adventure,United Artists,US,United States of America,North America,low,TRUE,35099643,FALSE,Low
346081,0,en,Sardaarji,0.296981,6/26/2015,0,0,Released,9.5,2,,,IN,India,Asia,low,TRUE,0,FALSE,Low
16016,0,en,Rejsen til Saturn,1.776624,9/26/2008,0,90,Released,4.9,10,Action,Nordisk Film,DK,Denmark,Europe,low,FALSE,0,FALSE,Low
15875,2686000,en,Donovan's Reef,1.897263,6/12/1963,6600000,109,Released,6,30,Adventure,Paramount Pictures,US,United States of America,North America,low,FALSE,3914000,FALSE,Low
5900,0,nl,De jurk,0.144031,3/21/1996,0,103,Released,7,3,Comedy,,NL,Netherlands,Europe,low,TRUE,0,FALSE,Low
43306,2627000,en,A Guy Named Joe,0.531444,3/1/1944,5363000,120,Released,6,8,Drama,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,FALSE,2736000,FALSE,Low
11072,2600000,en,Blazing Saddles,22.793929,2/7/1974,119500000,93,Released,7.2,609,Western,Crossbow Productions,US,United States of America,North America,medium,TRUE,116900000,FALSE,Low
9730,2600000,en,Friday the 13th: The Final Chapter,14.013414,4/13/1984,32980880,91,Released,5.9,237,Horror,Paramount Pictures,US,United States of America,North America,low,FALSE,30380880,FALSE,Low
209274,2159280,pl,Ida,13.265432,10/25/2013,10700000,80,Released,7.1,260,Drama,Danish Film Institute,DK,Denmark,Europe,low,TRUE,8540720,FALSE,Low
26371,0,en,Maurice,11.552247,9/18/1987,0,134,Released,7.1,61,Drama,Merchant Ivory Productions,GB,United Kingdom,Europe,medium,TRUE,0,FALSE,Low
14137,0,en,Beer League,1.73892,9/15/2006,0,86,Released,5.3,22,Comedy,Identity Films,US,United States of America,North America,low,FALSE,0,FALSE,Low
291,2600000,en,Riding Giants,0.895946,7/9/2004,3166000,105,Released,7.6,23,Documentary,,FR,France,Europe,low,TRUE,566000,FALSE,Low
14139,2600000,es,Los cronocrímenes,19.02965,9/20/2007,553198,92,Released,7,308,Science Fiction,Arsénico Producciones,ES,Spain,Europe,low,TRUE,-2046802,FALSE,Low
33106,0,zh,疯狂的赛车,0.406645,1/20/2009,0,99,Released,7.4,13,Action,,CN,China,Asia,low,TRUE,0,FALSE,Low
8875,2600000,en,Timber Falls,3.687574,12/7/2007,0,97,Released,5.2,38,Horror,Ascendant Pictures,US,United States of America,North America,low,FALSE,-2600000,FALSE,Low
872,2540800,en,Singin' in the Rain,36.556954,4/10/1952,7200000,103,Released,7.8,727,Comedy,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,TRUE,4659200,FALSE,Medium
72914,0,en,"Fat, Sick & Nearly Dead",0.545825,4/16/2010,0,97,Released,7.1,47,Documentary,,US,United States of America,North America,low,TRUE,0,FALSE,Low
139038,2500000,en,A Haunted House,18.661541,1/11/2013,60141683,86,Released,5.4,516,Comedy,Endgame Entertainment,US,United States of America,North America,low,FALSE,57641683,FALSE,Low
126509,2500000,en,2016: Obama's America,0.973582,7/13/2012,33400000,87,Released,4.6,19,Documentary,,US,United States of America,North America,low,FALSE,30900000,FALSE,Low
9591,0,en,That Thing You Do!,14.885388,10/4/1996,34585416,108,Released,6.8,225,Comedy,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,FALSE,34585416,FALSE,Low
10676,2500000,en,Halloween III: Season of the Witch,12.030456,10/22/1982,14400000,98,Released,5,229,Horror,Universal Pictures,US,United States of America,North America,low,FALSE,11900000,FALSE,Low
1687,2500000,en,Escape from the Planet of the Apes,18.30961,5/20/1971,12348905,98,Released,6.3,264,Action,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,FALSE,9848905,FALSE,Low
24748,2500000,en,Hud,6.82919,5/29/1963,10000000,112,Released,7.5,66,Action,Paramount Pictures,US,United States of America,North America,low,TRUE,7500000,FALSE,Low
181330,0,en,Kevin Hart: Let Me Explain,9.799357,7/3/2013,32230907,74,Released,7.1,95,Comedy,Hartbeat Productions,US,United States of America,North America,low,TRUE,32230907,FALSE,Low
468,2500000,en,My Own Private Idaho,10.363642,10/17/1991,0,104,Released,7.1,212,Drama,Fine Line Features,US,United States of America,North America,medium,TRUE,-2500000,FALSE,Low
401,2500000,en,Garden State,30.583959,7/28/2004,26781723,102,Released,7.1,618,Comedy,Fox Searchlight Pictures,US,United States of America,North America,low,TRUE,24281723,FALSE,Low
76,2500000,en,Before Sunrise,23.672571,1/27/1995,5535405,105,Released,7.7,959,Drama,Detour Film Production,AT,Austria,Europe,high,TRUE,3035405,FALSE,Low
50538,0,fr,Sur le seuil,0.205034,10/3/2003,0,100,Released,6.9,8,Horror,Go Films,CA,Canada,North America,low,FALSE,0,FALSE,Low
25636,0,en,Jesus' Son,5.581743,9/5/1999,0,107,Released,6.7,22,Comedy,Evenstar Films,CA,Canada,North America,low,FALSE,0,FALSE,Low
19316,0,en,Saving Face,2.487255,9/12/2004,0,91,Released,6.8,32,Comedy,,US,United States of America,North America,low,FALSE,0,FALSE,Low
21074,0,en,Brick Lane,0.262135,11/16/2007,0,102,Released,5.2,15,Drama,Ingenious Film Partners,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
84329,2500000,en,Robot & Frank,23.419061,8/16/2012,3325038,85,Released,6.8,450,Science Fiction,Samuel Goldwyn Films,US,United States of America,North America,low,FALSE,825038,FALSE,Low
20,0,en,My Life Without Me,7.958831,3/7/2003,9726954,106,Released,7.2,77,Drama,El Deseo,CA,Canada,North America,low,TRUE,9726954,FALSE,Low
157386,2500000,en,The Spectacular Now,25.722747,8/2/2013,6854611,95,Released,6.8,1048,Comedy,21 Laps Entertainment,US,United States of America,North America,low,FALSE,4354611,FALSE,Low
13007,0,en,Religulous,9.774126,10/1/2008,0,101,Released,7.2,197,Comedy,Lions Gate Films,US,United States of America,North America,medium,TRUE,0,FALSE,Low
13518,0,en,Fuel,0.197469,11/14/2008,0,90,Released,7,3,Documentary,,US,United States of America,North America,low,TRUE,0,FALSE,Low
116584,0,en,Valley of the Heart's Delight,0.142255,4/24/2006,0,100,Released,7,1,Drama,,,,,low,TRUE,0,FALSE,Low
46849,2500000,en,Eye of the Dolphin,0.301884,8/24/2007,71904,100,Released,7.1,7,Drama,Gold/Miller Productions,US,United States of America,North America,low,TRUE,-2428096,FALSE,Low
40428,0,en,8: The Mormon Proposition,0.424957,1/1/2010,0,80,Released,5.5,6,Documentary,,,,,low,FALSE,0,FALSE,Low
17334,14000000,en,The Other End of the Line,3.393648,10/29/2008,0,106,Released,6.1,50,Comedy,Adlabs Films Ltd.,IN,India,Asia,low,FALSE,-14000000,FALSE,Low
1698,0,de,Anatomie,5.025938,2/3/2000,0,103,Released,6.1,61,Horror,Claussen + Wöbke Filmproduktion GmbH,DE,Germany,Europe,low,FALSE,0,FALSE,Low
20764,2500000,en,Sleep Dealer,4.624691,12/10/2008,107559,90,Released,6,40,Drama,Likely Story,MX,Mexico,North America,low,FALSE,-2392441,FALSE,Low
45132,2500000,en,Super,12.204569,9/9/2010,324138,96,Released,6.6,441,Comedy,This Is That Productions,US,United States of America,North America,low,FALSE,-2175862,FALSE,Low
76706,0,en,Christmas Mail,0.630226,12/1/2010,0,89,Released,5,15,Comedy,,US,United States of America,North America,low,FALSE,0,FALSE,Low
254472,2500000,de,Stung,4.270489,7/3/2015,0,87,Released,4.9,63,Comedy,Rat Pack Filmproduktion,US,United States of America,North America,low,FALSE,-2500000,FALSE,Low
332285,35000000,en,Antibirth,3.674294,9/2/2016,0,94,Released,4.8,40,Horror,Hideaway Pictures,US,United States of America,North America,low,FALSE,-35000000,FALSE,Low
49471,2400000,en,Get on the Bus,4.623059,10/16/1996,5731103,120,Released,7,11,Drama,Columbia Pictures,US,United States of America,North America,high,TRUE,3331103,FALSE,Low
13569,0,en,Thr3e,1.946715,12/1/2006,0,101,Released,4.8,21,Drama,MovieRoom Productions,PL,Poland,Europe,low,FALSE,0,FALSE,Low
7512,30000000,en,Idiocracy,27.940093,9/1/2006,495303,84,Released,6.3,664,Adventure,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,FALSE,-29504697,FALSE,Low
356216,2500000,en,The Rise of the Krays,1.759506,8/29/2015,0,110,Released,4.5,19,Crime,Carnaby International,GB,United Kingdom,Europe,low,FALSE,-2500000,FALSE,Low
11798,2380000,en,This Is England,8.395624,9/12/2006,8176544,101,Released,7.4,363,Drama,EM Media,GB,United Kingdom,Europe,low,TRUE,5796544,FALSE,Low
146631,2500000,en,U.F.O.,8.248149,12/14/2012,0,101,Released,3.1,47,Action,Hawthorn Productions,GB,United Kingdom,Europe,low,FALSE,-2500000,FALSE,Low
43546,2361000,en,Bathing Beauty,0.628051,7/1/1944,6892000,101,Released,7,4,Comedy,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,TRUE,4531000,FALSE,Low
61038,2450000,en,Go for It!,0.500753,5/13/2011,0,105,Released,4.6,5,Drama,Pantelion Film,US,United States of America,North America,low,FALSE,-2450000,FALSE,Low
78373,0,en,"Dancer, Texas Pop. 81",0.376662,5/1/1998,565592,97,Released,10,1,Comedy,HSX Films,US,United States of America,North America,low,TRUE,565592,FALSE,Low
17820,2300000,en,Show Boat,1.606314,7/13/1951,11000000,107,Released,6.9,18,Music,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,FALSE,8700000,FALSE,Low
74457,0,en,Redemption Road,0.197264,8/26/2011,0,91,Released,4.7,6,Drama,Heavy Duty Entertainment,,,,low,FALSE,0,FALSE,Low
283384,0,en,The Calling,5.759493,8/5/2014,0,108,Released,5.6,88,Thriller,Darius Films,CA,Canada,North America,low,FALSE,0,FALSE,Low
19933,2000000,en,The Brave Little Toaster,6.86302,7/9/1987,0,90,Released,6.7,93,Fantasy,The Kushner-Locke Company,US,United States of America,North America,low,FALSE,-2000000,FALSE,Low
756,2280000,en,Fantasia,32.875469,11/13/1940,83320000,124,Released,7.2,808,Animation,Walt Disney Pictures,US,United States of America,North America,low,TRUE,81040000,FALSE,Low
433715,0,en,8 Days,0.015295,6/15/2014,0,90,Released,0,0,Thriller,After Eden Pictures,US,United States of America,North America,low,FALSE,0,FALSE,Low
9728,4000000,en,Friday the 13th Part III,14.206525,8/13/1982,36690067,95,Released,5.7,254,Horror,Paramount Pictures,US,United States of America,North America,medium,FALSE,32690067,FALSE,Low
9731,2200000,en,Friday the 13th: A New Beginning,12.639469,3/22/1985,21930418,92,Released,5.1,196,Horror,Paramount Pictures,US,United States of America,North America,low,FALSE,19730418,FALSE,Low
9916,0,en,The Last Sin Eater,2.371477,2/9/2007,0,117,Released,6.2,11,Drama,,US,United States of America,North America,low,FALSE,0,FALSE,Low
309425,0,en,Do You Believe?,2.470443,3/20/2015,0,115,Released,6.6,48,Fantasy,Believe Entertainment,US,United States of America,North America,low,FALSE,0,FALSE,Low
14156,0,en,Impact Point,1.532518,6/13/2008,0,90,Released,5.7,5,Thriller,,US,United States of America,North America,low,FALSE,0,FALSE,Low
43610,2160000,en,The Valley of Decision,0.1813,6/1/1945,9132000,119,Released,5.8,4,Drama,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,FALSE,6972000,FALSE,Low
360339,2300000,en,Eden,2.713171,10/22/2015,0,97,Released,5.6,19,Thriller,Ombra Films,MY,Malaysia,Asia,low,FALSE,-2300000,FALSE,Low
31163,0,en,Chicken Tikka Masala,0.258413,4/22/2005,0,90,Released,3.5,5,Comedy,,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
297621,0,en,There's Always Woodstock,2.025701,11/14/2014,0,90,Released,5.4,12,Romance,Sunrise Films,US,United States of America,North America,low,FALSE,0,FALSE,Low
16205,0,en,Jack Brooks: Monster Slayer,2.659804,10/9/2007,0,85,Released,5.7,59,Action,Brookstreet Pictures,CA,Canada,North America,low,FALSE,0,FALSE,Low
887,2100000,en,The Best Years of Our Lives,8.38717,12/25/1946,23650000,172,Released,7.6,143,Drama,"Samuel Goldwyn Company, The",US,United States of America,North America,low,TRUE,21550000,FALSE,Low
9517,0,en,Bully,6.677093,6/15/2001,480811,113,Released,6.7,125,Crime,StudioCanal,GB,United Kingdom,Europe,low,FALSE,480811,FALSE,Low
6007,0,en,Elling,2.526356,3/16/2001,0,89,Released,7,51,Comedy,Maipo Film- og TV Produksjon,NO,Norway,Europe,low,TRUE,0,FALSE,Low
364083,2100000,en,Mi America,0.039007,10/16/2015,3330,126,Released,0,0,Drama,Industrial House Films,US,United States of America,North America,low,FALSE,-2096670,FALSE,Low
8329,1500000,es,[REC],31.691617,4/10/2007,30448000,78,Released,7.1,934,Horror,Filmax,ES,Spain,Europe,low,TRUE,28948000,FALSE,Low
69640,0,en,Lies in Plain Sight,0.47909,10/3/2010,0,88,Released,4.5,4,Drama,,,,,low,FALSE,0,FALSE,Low
371085,0,en,Sharkskin,0.027801,1/1/2015,0,0,Released,0,0,,,,,,high,FALSE,0,FALSE,Low
347548,0,en,Containment,2.122451,7/9/2015,0,77,Released,5.1,36,Thriller,Bright Cold Day Films,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
322443,0,de,The Timber,0.803761,2/27/2015,0,81,Released,4.1,15,Adventure,ANA Media,US,United States of America,North America,low,FALSE,0,FALSE,Low
657,2000000,en,From Russia with Love,41.298723,10/11/1963,78898765,115,Released,6.9,760,Action,United Artists,GB,United Kingdom,Europe,low,FALSE,76898765,FALSE,Medium
28165,0,en,The Toxic Avenger Part II,1.791331,2/24/1989,0,96,Released,5.3,39,Comedy,Troma Entertainment,US,United States of America,North America,low,FALSE,0,FALSE,Low
11561,2000000,en,Sleeper,10.664202,12/17/1973,18344729,89,Released,7,200,Comedy,Rollins-Joffe Productions,US,United States of America,North America,high,TRUE,16344729,FALSE,Low
270303,2000000,en,It Follows,100.876794,2/4/2015,14674076,100,Released,6.6,1832,Horror,Northern Lights Films,US,United States of America,North America,low,FALSE,12674076,FALSE,High
11624,2000000,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,13.223111,8/6/1972,18016290,88,Released,6.6,215,Comedy,United Artists,US,United States of America,North America,high,FALSE,16016290,FALSE,Low
595,2000000,en,To Kill a Mockingbird,22.139842,12/25/1962,13129846,129,Released,8,657,Crime,Universal Pictures,US,United States of America,North America,low,TRUE,11129846,FALSE,Low
8810,2000000,en,Mad Max 2,37.117362,12/24/1981,24600832,95,Released,7.3,957,Adventure,Kennedy Miller Productions,AU,Australia,Oceania,medium,TRUE,22600832,FALSE,Medium
12207,0,cn,醉拳二,15.046612,2/3/1994,0,102,Released,7.2,242,Action,Paragon Films Ltd.,HK,Hong Kong,,low,TRUE,0,FALSE,Low
226,2000000,en,Boys Don't Cry,15.557144,9/2/1999,11540607,118,Released,7.2,353,Crime,Fox Searchlight Pictures,US,United States of America,North America,low,TRUE,9540607,FALSE,Low
92182,2000000,en,Silent House,11.66632,1/21/2011,13101672,85,Released,5.2,125,Horror,Elle Driver,FR,France,Europe,low,FALSE,11101672,FALSE,Low
582,2000000,de,Das Leben der Anderen,34.938177,3/15/2006,70000000,137,Released,7.9,958,Drama,Arte,DE,Germany,Europe,low,TRUE,68000000,FALSE,Medium
72213,1000000,en,Courageous,5.961119,9/30/2011,34522221,129,Released,6.8,77,Drama,TriStar Pictures,US,United States of America,North America,low,FALSE,33522221,FALSE,Low
990,2000000,en,The Hustler,17.639478,9/25/1961,7600000,134,Released,7.6,240,Drama,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,TRUE,5600000,FALSE,Low
55604,2000000,en,Boom Town,1.867004,8/30/1940,9172000,119,Released,6.5,8,Adventure,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,FALSE,7172000,FALSE,Low
9662,8000000,fr,Les triplettes de Belleville,13.944645,6/11/2003,1477676,80,Released,7.3,231,Adventure,Sony Pictures Classics,FR,France,Europe,low,TRUE,-6522324,FALSE,Low
20862,0,en,Smoke Signals,2.304552,1/16/1998,0,89,Released,6.6,24,Drama,Miramax Films,CA,Canada,North America,low,FALSE,0,FALSE,Low
2771,0,en,American Splendor,7.792851,8/15/2003,6003587,101,Released,7.1,120,Comedy,,US,United States of America,North America,low,TRUE,6003587,FALSE,Low
80,2700000,en,Before Sunset,14.799323,2/10/2004,15992615,80,Released,7.6,718,Drama,Castle Rock Entertainment,US,United States of America,North America,high,TRUE,13292615,FALSE,Low
55,2000000,es,Amores perros,23.281616,6/16/2000,20908467,154,Released,7.6,521,Drama,Altavista Films,MX,Mexico,North America,medium,TRUE,18908467,FALSE,Low
11023,2000000,en,Thirteen,20.331593,8/20/2003,4601043,100,Released,6.7,339,Crime,Fox Searchlight Pictures,US,United States of America,North America,medium,FALSE,2601043,FALSE,Low
33667,2000000,en,Gentleman's Agreement,5.381536,11/11/1947,7800000,118,Released,6.8,47,Drama,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,FALSE,5800000,FALSE,Low
39013,2000000,en,Winter's Bone,20.834883,6/11/2010,13831503,100,Released,6.8,565,Drama,Anonymous Content,US,United States of America,North America,low,FALSE,11831503,FALSE,Low
11194,0,en,Touching the Void,14.045887,9/5/2003,13885802,106,Released,7.6,138,Documentary,Darlow Smithson Productions,GB,United Kingdom,Europe,low,TRUE,13885802,FALSE,Low
43839,2000000,en,Alexander's Ragtime Band,0.483974,5/24/1938,4000000,106,Released,4.8,6,Drama,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,FALSE,2000000,FALSE,Low
1382,0,en,Me and You and Everyone We Know,9.719094,6/17/2005,0,90,Released,7,107,Comedy,IFC Films,US,United States of America,North America,low,TRUE,0,FALSE,Low
44639,2000000,en,Inside Job,16.930914,10/8/2010,7871522,109,Released,7.7,286,Documentary,Sony Pictures Classics,US,United States of America,North America,low,TRUE,5871522,FALSE,Low
301351,6000000,en,We Are Your Friends,28.819424,8/26/2015,11122090,96,Released,6.3,658,Drama,Working Title Films,GB,United Kingdom,Europe,low,FALSE,5122090,FALSE,Low
4816,0,en,Ghost Dog: The Way of the Samurai,18.223139,9/13/1999,0,116,Released,7.2,298,Crime,Bac Films,US,United States of America,North America,low,TRUE,0,FALSE,Low
7873,2000000,en,Harsh Times,12.999023,9/11/2005,5967038,120,Released,6.3,197,Crime,The Weinstein Company,US,United States of America,North America,medium,FALSE,3967038,FALSE,Low
331190,2000000,en,Captive,6.728882,9/17/2015,2801508,97,Released,5.6,92,Crime,Itaca Films,US,United States of America,North America,low,FALSE,801508,FALSE,Low
15186,2000000,en,Full Frontal,1.95686,8/2/2002,2506446,96,Released,4.8,26,Comedy,Miramax Films,US,United States of America,North America,high,FALSE,506446,FALSE,Low
17994,0,en,Witchboard,7.151154,12/31/1986,0,98,Released,5.9,58,Horror,,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
1378,2000000,en,Shortbus,14.846001,5/20/2006,5179037,101,Released,6.3,140,Romance,Fortissimo Films,US,United States of America,North America,low,FALSE,3179037,FALSE,Low
8885,2000000,he,Vals Im Bashir,14.08251,6/25/2008,11125849,90,Released,7.8,291,Drama,Les Films d'Ici,IL,Israel,Asia,low,TRUE,9125849,FALSE,Low
48382,2000000,en,"The Book of Mormon Movie, Volume 1: The Journey",0.031947,9/12/2003,1672730,120,Released,5,2,,,,,,high,FALSE,-327270,FALSE,Low
12901,2000000,en,No End in Sight,2.283796,7/27/2007,1431623,102,Released,7.2,23,Documentary,,,,,low,TRUE,-568377,FALSE,Low
250124,2000000,en,The Diary of a Teenage Girl,18.224326,8/7/2015,1477002,98,Released,6.8,279,Drama,Caviar Films,US,United States of America,North America,low,FALSE,-522998,FALSE,Low
14284,2000000,en,In the Shadow of the Moon,3.43159,1/19/2007,0,109,Released,7.6,31,Documentary,Film4,GB,United Kingdom,Europe,low,TRUE,-2000000,FALSE,Low
57120,0,en,Meek's Cutoff,4.749885,9/5/2010,876302,104,Released,6.5,77,Drama,Film Science,US,United States of America,North America,low,FALSE,876302,FALSE,Low
12228,2000000,en,Inside Deep Throat,3.980072,2/11/2005,653621,92,Released,6.8,31,History,,US,United States of America,North America,low,FALSE,-1346379,FALSE,Low
22617,0,en,Dinner Rush,1.096355,9/1/2000,0,99,Released,7.1,19,Drama,Access Motion Picture Group,US,United States of America,North America,low,TRUE,0,FALSE,Low
55561,0,en,Clockwatchers,1.196943,1/1/1997,0,96,Released,5.6,13,Comedy,,,,,low,FALSE,0,FALSE,Low
42889,2000000,en,The Virginity Hit,3.125382,9/10/2010,563706,120,Released,4.6,19,Comedy,Gary Sanchez Productions,US,United States of America,North America,low,FALSE,-1436294,FALSE,Low
10656,2000000,fr,Subway,5.261065,4/10/1985,390659,104,Released,6.3,86,Action,Gaumont,FR,France,Europe,medium,FALSE,-1609341,FALSE,Low
24363,0,en,House of D,6.337735,4/15/2005,0,97,Released,6.1,23,Comedy,Tribeca Productions,US,United States of America,North America,low,FALSE,0,FALSE,Low
13121,0,en,Teeth,7.359286,1/19/2007,0,94,Released,5.2,210,Comedy,Teeth,US,United States of America,North America,low,FALSE,0,FALSE,Low
24746,2000000,en,Six-String Samurai,1.892183,9/18/1998,124494,91,Released,5.8,36,Action,HSX Films,US,United States of America,North America,low,FALSE,-1875506,FALSE,Low
325140,0,en,Hum To Mohabbat Karega,0.001186,5/26/2000,0,0,Released,0,0,,,,,,high,FALSE,0,FALSE,Low
12109,2000000,en,It's All Gone Pete Tong,3.911445,9/12/2004,120620,90,Released,7.1,52,Drama,,CA,Canada,North America,low,TRUE,-1879380,FALSE,Low
27023,3800000,en,Saint John of Las Vegas,2.559806,6/10/2009,111731,84,Released,5.9,18,Comedy,,US,United States of America,North America,low,FALSE,-3688269,FALSE,Low
22913,0,en,24 7: Twenty Four Seven,0.744406,8/31/1997,0,96,Released,6.3,10,Comedy,Scala Films,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
273899,13500000,en,Stonewall,5.16023,9/18/2015,187674,129,Released,5.2,32,Drama,Centropolis Entertainment,US,United States of America,North America,medium,FALSE,-13312326,FALSE,Low
20653,7000000,en,Roadside Romeo,0.253595,10/24/2008,1100000,93,Released,6.7,3,Animation,Walt Disney Pictures,IN,India,Asia,high,FALSE,-5900000,FALSE,Low
67373,0,en,This Thing of Ours,0.046868,1/1/2005,0,100,Released,5,1,Drama,,,,,low,FALSE,0,FALSE,Low
171759,0,en,The Lost Medallion: The Adventures of Billy Stone,2.952932,3/1/2013,0,97,Released,5.6,13,Adventure,Kaos Entertainment,US,United States of America,North America,low,FALSE,0,FALSE,Low
206296,0,en,The Last Five Years,5.563068,11/3/2014,0,94,Released,5.5,143,Comedy,Lucky Monkey Pictures,US,United States of America,North America,medium,FALSE,0,FALSE,Low
35219,0,en,The Missing Person,1.161034,1/16/2009,0,95,Released,6.4,9,Comedy,Strand Releasing,US,United States of America,North America,low,FALSE,0,FALSE,Low
28260,2000000,en,Return of the Living Dead 3,7.502934,10/1/1993,54207,97,Released,5.9,88,Comedy,Ozla Productions,US,United States of America,North America,low,FALSE,-1945793,FALSE,Low
7515,0,en,London,5.350423,2/10/2005,0,92,Released,6.1,96,Drama,Destination Films,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
13075,2000000,en,Sherrybaby,4.261509,9/8/2006,622806,96,Released,6.3,41,Drama,Red Envelope Entertainment,US,United States of America,North America,low,FALSE,-1377194,FALSE,Low
335866,0,en,Circle,6.752141,10/2/2015,0,87,Released,6,333,Horror,Votiv Films,US,United States of America,North America,low,FALSE,0,FALSE,Low
13510,0,en,Eden Lake,20.362373,9/12/2008,3983997,91,Released,6.7,406,Horror,Aramid Entertainment Fund,GB,United Kingdom,Europe,low,FALSE,3983997,FALSE,Low
215881,0,en,Plush,5.099368,9/13/2013,0,98,Released,5.4,40,Thriller,Blumhouse Productions,US,United States of America,North America,medium,FALSE,0,FALSE,Low
18238,0,en,Lesbian Vampire Killers,6.632891,3/16/2009,0,86,Released,5.3,124,Horror,AV Pictures,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
22600,0,en,Jerusalema,1.717376,2/11/2008,0,120,Released,6.8,16,Drama,Muti Films,ZA,South Africa,Africa,low,FALSE,0,FALSE,Low
12612,0,en,Freeze Frame,4.922397,5/1/2004,0,99,Released,6.9,18,Thriller,,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
50698,1000000,en,Grave Encounters,13.222268,9/9/2011,0,92,Released,6.1,381,Thriller,Darclight,CA,Canada,North America,low,FALSE,-1000000,FALSE,Low
115210,100000,en,Stitches,7.447714,5/19/2012,95000,86,Released,5.5,92,Horror,Bórd Scannán na hÉireann,IE,Ireland,Europe,low,FALSE,-5000,FALSE,Low
34335,2000000,en,Nine Dead,9.68793,1/1/2010,0,98,Released,5.2,84,Crime,Hartbreak Films,US,United States of America,North America,low,FALSE,-2000000,FALSE,Low
459488,2,en,"To Be Frank, Sinatra at 100",0.050625,12/12/2015,0,,Released,0,0,Documentary,Eyeline Entertainment,GB,United Kingdom,Europe,low,FALSE,-2,FALSE,Low
11302,2000000,en,Bananas,5.941852,4/28/1971,11833696,82,Released,6.7,165,Comedy,United Artists,US,United States of America,North America,high,FALSE,9833696,FALSE,Low
119458,0,en,$upercapitalist,0.174311,8/10/2012,0,103,Released,3.5,2,Thriller,,US,United States of America,North America,low,FALSE,0,FALSE,Low
20406,0,en,Rockaway,0.361554,7/7/2007,0,76,Released,5.8,2,Action,Rockaway the Movie,US,United States of America,North America,low,FALSE,0,FALSE,Low
3766,2300000,en,The Lady from Shanghai,8.055084,12/24/1947,0,87,Released,7.2,102,Crime,Columbia Pictures Corporation,US,United States of America,North America,low,TRUE,-2300000,FALSE,Low
